"Model","Simulation","Sample_Size","N_False_Covariates","Covariate","True_Effect","Estimate","SE","p_value","Significant","RMSE_data","RMSE_latent"
"Covariate_Only",38,200,3,"false_1",0,0.246640747194318,0.0814310614387666,0.00278735933123565,TRUE,0.277278084101535,0.214308252078426
"Covariate_Only",38,200,3,"false_2",0,0.238994439437019,0.0901014166990151,0.00864769070283554,TRUE,0.277278084101535,0.214308252078426
"Covariate_Only",38,200,3,"false_3",0,0.581220847440261,0.12582736990175,6.98654304693264e-06,TRUE,0.277278084101535,0.214308252078426
"VAST_GMRF",38,200,3,"real",1,1.1224546324163,0.16458411563555,9.10749253790755e-12,TRUE,0.290411061298101,0.231624600577022
"VAST_GMRF",38,200,3,"false_1",0,-0.0472402075367042,0.137103978683602,0.730427042671774,FALSE,0.290411061298101,0.231624600577022
"VAST_GMRF",38,200,3,"false_2",0,0.120272626923565,0.120901376945021,0.319833799185302,FALSE,0.290411061298101,0.231624600577022
"VAST_GMRF",38,200,3,"false_3",0,0.417246662514467,0.153788863579296,0.00666542454733421,TRUE,0.290411061298101,0.231624600577022
"VAST_RSR",38,200,3,"real",1,0.85217793076553,0.10426366704478,3.33066907387547e-16,TRUE,0.277278084101535,0.214308252078426
"VAST_RSR",38,200,3,"false_1",0,0.246640747194318,0.0612264190288725,5.61724032600575e-05,TRUE,0.277278084101535,0.214308252078426
"VAST_RSR",38,200,3,"false_2",0,0.238994439437019,0.0677454892081597,0.00041898417713182,TRUE,0.277278084101535,0.214308252078426
"VAST_RSR",38,200,3,"false_3",0,0.58122084744026,0.0946071331846581,8.07123257118292e-10,TRUE,0.277278084101535,0.214308252078426
"VAST_Selected",38,200,3,"real",1,0.868145157881757,0.102292521028452,0,TRUE,0.285927816511011,0.224355072679687
"VAST_Selected",38,200,3,"false_1",0,0.614422741827798,0.0940699629403679,6.5092153889168e-11,TRUE,0.285927816511011,0.224355072679687
"Covariate_Only",39,200,3,"real",1,1.03877182520533,0.0858487976006876,1.66426745772806e-25,TRUE,0.227709501198391,0.140150075842939
"Covariate_Only",39,200,3,"false_1",0,-0.178730743096858,0.0713158917349452,0.0130218784974412,TRUE,0.227709501198391,0.140150075842939
"Covariate_Only",39,200,3,"false_2",0,0.112091560540221,0.0996424004320421,0.261997903732669,FALSE,0.227709501198391,0.140150075842939
"Covariate_Only",39,200,3,"false_3",0,0.0481272161202474,0.0789602683687712,0.54289477329423,FALSE,0.227709501198391,0.140150075842939
"VAST_GMRF",39,200,3,"real",1,1.01602772972694,0.12413687212463,2.22044604925031e-16,TRUE,0.228911519407024,0.137936509990558
"VAST_GMRF",39,200,3,"false_1",0,-0.108560288100081,0.111919514348654,0.332053799881327,FALSE,0.228911519407024,0.137936509990558
"VAST_GMRF",39,200,3,"false_2",0,0.0176718244068918,0.136862533383884,0.897261921498985,FALSE,0.228911519407024,0.137936509990558
"VAST_GMRF",39,200,3,"false_3",0,0.0992064741563944,0.106967957953855,0.353697590849705,FALSE,0.228911519407024,0.137936509990558
"VAST_RSR",39,200,3,"real",1,1.03877182520533,0.0731343698372279,0,TRUE,0.227709501198391,0.140150075842939
"VAST_RSR",39,200,3,"false_1",0,-0.178730743096858,0.0607538247148776,0.00326221439533747,TRUE,0.227709501198391,0.140150075842939
"VAST_RSR",39,200,3,"false_2",0,0.112091560540221,0.0848851046063777,0.186665070503332,FALSE,0.227709501198391,0.140150075842939
"VAST_RSR",39,200,3,"false_3",0,0.0481272161202472,0.0672660495047193,0.474315221989833,FALSE,0.227709501198391,0.140150075842939
"VAST_Selected",39,200,3,"real",1,1.156141693547,0.0641573028251463,0,TRUE,0.233289535591183,0.140385393433352
"Covariate_Only",40,200,3,"real",1,0.977445871603086,0.129770609303705,1.81727104786446e-12,TRUE,0.314784391314611,0.246376478144097
"Covariate_Only",40,200,3,"false_1",0,-0.16256149073702,0.137641072575626,0.239019895454955,FALSE,0.314784391314611,0.246376478144097
"Covariate_Only",40,200,3,"false_2",0,-0.455439114457932,0.11059108540115,5.63639324238811e-05,TRUE,0.314784391314611,0.246376478144097
"Covariate_Only",40,200,3,"false_3",0,-0.372390379056909,0.102375876494124,0.000352391083436872,TRUE,0.314784391314611,0.246376478144097
"VAST_GMRF",40,200,3,"real",1,0.984573595097081,0.151552335745441,8.21602785805453e-11,TRUE,0.329766323582394,0.272203490175119
"VAST_GMRF",40,200,3,"false_1",0,-0.203957020424063,0.153496227549198,0.183932810760565,FALSE,0.329766323582394,0.272203490175119
"VAST_GMRF",40,200,3,"false_2",0,-0.159237464612303,0.155982393125781,0.307316888020048,FALSE,0.329766323582394,0.272203490175119
"VAST_GMRF",40,200,3,"false_3",0,-0.0609708693872399,0.169009427036755,0.718283164740767,FALSE,0.329766323582394,0.272203490175119
"VAST_RSR",40,200,3,"real",1,0.977445871603086,0.0881175330020369,0,TRUE,0.314784391314611,0.246376478144097
"VAST_RSR",40,200,3,"false_1",0,-0.16256149073702,0.0934617770556478,0.0819755707703782,FALSE,0.314784391314611,0.246376478144097
"VAST_RSR",40,200,3,"false_2",0,-0.455439114457933,0.0750941501304079,1.32029176480586e-09,TRUE,0.314784391314611,0.246376478144097
"VAST_RSR",40,200,3,"false_3",0,-0.372390379056909,0.0695158150523215,8.46544716548436e-08,TRUE,0.314784391314611,0.246376478144097
"VAST_Selected",40,200,3,"real",1,0.921957953244762,0.082295837169404,0,TRUE,0.342549240096798,0.289498062283455
"Covariate_Only",41,200,3,"real",1,1.09101530659908,0.0954118420525881,1.67068185909757e-23,TRUE,0.252555446019145,0.181822401749234
"Covariate_Only",41,200,3,"false_1",0,0.185692668135164,0.106457819392553,0.0826852570347703,FALSE,0.252555446019145,0.181822401749234
"Covariate_Only",41,200,3,"false_2",0,-0.14081537563498,0.100004079880281,0.160694818721048,FALSE,0.252555446019145,0.181822401749234
"Covariate_Only",41,200,3,"false_3",0,-0.00403179406228333,0.102290387930136,0.968599701500651,FALSE,0.252555446019145,0.181822401749234
"VAST_GMRF",41,200,3,"real",1,0.803549757234387,0.15178213974132,1.19604270931717e-07,TRUE,0.262911789127787,0.202610510624819
"VAST_GMRF",41,200,3,"false_1",0,0.00265057839451893,0.145284952301149,0.985444203055885,FALSE,0.262911789127787,0.202610510624819
"VAST_GMRF",41,200,3,"false_2",0,-0.0436839109403702,0.148468338467372,0.768581788942463,FALSE,0.262911789127787,0.202610510624819
"VAST_GMRF",41,200,3,"false_3",0,0.125144802221341,0.156324918174906,0.423396322528264,FALSE,0.262911789127787,0.202610510624819
"VAST_RSR",41,200,3,"real",1,1.09101530659908,0.0606096219470484,0,TRUE,0.252555446019145,0.181822401749234
"VAST_RSR",41,200,3,"false_1",0,0.185692668135164,0.0676264921406026,0.00603530874789349,TRUE,0.252555446019145,0.181822401749234
"VAST_RSR",41,200,3,"false_2",0,-0.14081537563498,0.0635268048945692,0.0266484351990817,TRUE,0.252555446019145,0.181822401749234
"VAST_RSR",41,200,3,"false_3",0,-0.00403179406228332,0.0649791640941733,0.950525012936029,FALSE,0.252555446019145,0.181822401749234
"VAST_Selected",41,200,3,"real",1,1.05084156695836,0.0572436343186643,0,TRUE,0.255429796680501,0.186540310285077
"Covariate_Only",42,200,3,"real",1,1.41707443586687,0.0950173798402095,4.60632778412283e-34,TRUE,0.262135255845599,0.179581436638605
"Covariate_Only",42,200,3,"false_1",0,0.455816310117881,0.0894451839472413,8.16623397982302e-07,TRUE,0.262135255845599,0.179581436638605
"Covariate_Only",42,200,3,"false_2",0,-0.438768145452052,0.0878593982965953,1.30921243151925e-06,TRUE,0.262135255845599,0.179581436638605
"Covariate_Only",42,200,3,"false_3",0,0.0410129058050727,0.103784066140744,0.693145417777958,FALSE,0.262135255845599,0.179581436638605
"VAST_GMRF",42,200,3,"real",1,0.997974420756358,0.18909813256824,1.30924107777375e-07,TRUE,0.302459293574227,0.247172194012139
"VAST_GMRF",42,200,3,"false_1",0,0.179275742428943,0.161800473323526,0.267859632559811,FALSE,0.302459293574227,0.247172194012139
"VAST_GMRF",42,200,3,"false_2",0,-0.044058224395369,0.178207571565621,0.804730374721356,FALSE,0.302459293574227,0.247172194012139
"VAST_GMRF",42,200,3,"false_3",0,0.312616369456933,0.167227145571232,0.0615655688757709,FALSE,0.302459293574227,0.247172194012139
"VAST_RSR",42,200,3,"real",1,1.41707443586687,0.0702901628314185,0,TRUE,0.262135255845599,0.179581436638605
"VAST_RSR",42,200,3,"false_1",0,0.455816310117881,0.0661680689860192,5.62783153412738e-12,TRUE,0.262135255845599,0.179581436638605
"VAST_RSR",42,200,3,"false_2",0,-0.438768145452052,0.0649949664253393,1.47030165820183e-11,TRUE,0.262135255845599,0.179581436638605
"VAST_RSR",42,200,3,"false_3",0,0.0410129058050727,0.076775416461784,0.593207869664272,FALSE,0.262135255845599,0.179581436638605
"VAST_Selected",42,200,3,"real",1,1.27801341503024,0.0625654865056522,0,TRUE,0.293955407829707,0.22864207189476
"Covariate_Only",43,200,3,"real",1,1.29365115791636,0.173071450464508,2.55349184252819e-12,TRUE,0.343327102624094,0.300083413586269
"Covariate_Only",43,200,3,"false_1",0,-0.343256761023566,0.161342910696992,0.0346349776044914,TRUE,0.343327102624094,0.300083413586269
"Covariate_Only",43,200,3,"false_2",0,-0.007217665520343,0.115793544530561,0.950362135907101,FALSE,0.343327102624094,0.300083413586269
"Covariate_Only",43,200,3,"false_3",0,0.479439686174388,0.12332186102944,0.000138671417362793,TRUE,0.343327102624094,0.300083413586269
"VAST_GMRF",43,200,3,"real",1,1.23743003386166,0.161923844687169,2.14273043752655e-14,TRUE,0.369870605450125,0.330191234019881
"VAST_GMRF",43,200,3,"false_1",0,0.00464087063708047,0.179766284553846,0.979403992417459,FALSE,0.369870605450125,0.330191234019881
"VAST_GMRF",43,200,3,"false_2",0,0.0703471215479782,0.152562260615678,0.644723743182773,FALSE,0.369870605450125,0.330191234019881
"VAST_GMRF",43,200,3,"false_3",0,-0.0361549503154159,0.163350127294694,0.824832315110935,FALSE,0.369870605450125,0.330191234019881
"VAST_RSR",43,200,3,"real",1,1.29365115791636,0.096120018826024,0,TRUE,0.343327102624094,0.300083413586269
"VAST_RSR",43,200,3,"false_1",0,-0.343256761023566,0.0896062497426213,0.00012776705076456,TRUE,0.343327102624094,0.300083413586269
"VAST_RSR",43,200,3,"false_2",0,-0.00721766552034288,0.064309148911259,0.910637963816918,FALSE,0.343327102624094,0.300083413586269
"VAST_RSR",43,200,3,"false_3",0,0.479439686174388,0.0684902077841025,2.55739873722405e-12,TRUE,0.343327102624094,0.300083413586269
"VAST_Selected",43,200,3,"real",1,1.38646621197118,0.09463347702402,0,TRUE,0.367886384141094,0.329386141721117
"Covariate_Only",44,200,3,"real",1,1.29173052584574,0.132167668386707,1.29496273347444e-18,TRUE,0.270481084235194,0.202136952922903
"Covariate_Only",44,200,3,"false_1",0,0.0606103119833276,0.093677963785423,0.518388201623115,FALSE,0.270481084235194,0.202136952922903
"Covariate_Only",44,200,3,"false_2",0,0.039805860012555,0.0838383108256867,0.63546568949768,FALSE,0.270481084235194,0.202136952922903
"Covariate_Only",44,200,3,"false_3",0,-0.394673285637482,0.0906330475660866,2.15119960562157e-05,TRUE,0.270481084235194,0.202136952922903
"VAST_GMRF",44,200,3,"real",1,0.952512157787305,0.165745956014579,9.09375008628643e-09,TRUE,0.277627629584474,0.211475923398176
"VAST_GMRF",44,200,3,"false_1",0,0.143894339023079,0.126067357950244,0.253700018341507,FALSE,0.277627629584474,0.211475923398176
"VAST_GMRF",44,200,3,"false_2",0,0.109856036689166,0.118663638849674,0.354562017654454,FALSE,0.277627629584474,0.211475923398176
"VAST_GMRF",44,200,3,"false_3",0,-0.317569726206413,0.108679868671695,0.00347718083927662,TRUE,0.277627629584474,0.211475923398176
"VAST_RSR",44,200,3,"real",1,1.29173052584574,0.09973022665254,0,TRUE,0.270481084235194,0.202136952922903
"VAST_RSR",44,200,3,"false_1",0,0.0606103119833276,0.0706869136355911,0.391197659751433,FALSE,0.270481084235194,0.202136952922903
"VAST_RSR",44,200,3,"false_2",0,0.0398058600125552,0.0632621717767454,0.529204661560397,FALSE,0.270481084235194,0.202136952922903
"VAST_RSR",44,200,3,"false_3",0,-0.394673285637482,0.0683893003962935,7.88118237338153e-09,TRUE,0.270481084235194,0.202136952922903
"VAST_Selected",44,200,3,"real",1,1.32250418102039,0.0948186600611885,0,TRUE,0.271189941585102,0.201323754417143
"VAST_Selected",44,200,3,"false_1",0,-0.340991562471779,0.0544755963086117,3.86142451347382e-10,TRUE,0.271189941585102,0.201323754417143
"Covariate_Only",45,200,3,"real",1,0.765632383841921,0.0848639209281114,1.76189167834251e-16,TRUE,0.270042628128849,0.169136203893153
"Covariate_Only",45,200,3,"false_1",0,-0.0609903699324315,0.140457142822158,0.664603239279449,FALSE,0.270042628128849,0.169136203893153
"Covariate_Only",45,200,3,"false_2",0,-0.601700826895624,0.104218644717824,3.02089784842297e-08,TRUE,0.270042628128849,0.169136203893153
"Covariate_Only",45,200,3,"false_3",0,0.306729412242301,0.117332832014014,0.00964251780817311,TRUE,0.270042628128849,0.169136203893153
"VAST_GMRF",45,200,3,"real",1,0.917023413047366,0.133635877800574,6.78535005960157e-12,TRUE,0.290901374932158,0.188006200422075
"VAST_GMRF",45,200,3,"false_1",0,-0.218647067752475,0.17169342860125,0.202849995313364,FALSE,0.290901374932158,0.188006200422075
"VAST_GMRF",45,200,3,"false_2",0,-0.263273044815561,0.162577020923064,0.105366759139515,FALSE,0.290901374932158,0.188006200422075
"VAST_GMRF",45,200,3,"false_3",0,-0.00894129416436222,0.170258696555154,0.958117600793814,FALSE,0.290901374932158,0.188006200422075
"VAST_RSR",45,200,3,"real",1,0.765632383841922,0.0667476588208582,0,TRUE,0.27004262812885,0.169136203893153
"VAST_RSR",45,200,3,"false_1",0,-0.0609903699324311,0.110473159212001,0.580891384562353,FALSE,0.27004262812885,0.169136203893153
"VAST_RSR",45,200,3,"false_2",0,-0.601700826895624,0.0819706474119936,2.12940776123105e-13,TRUE,0.27004262812885,0.169136203893153
"VAST_RSR",45,200,3,"false_3",0,0.306729412242301,0.0922852933744455,0.000888289991218372,TRUE,0.27004262812885,0.169136203893153
"VAST_Selected",45,200,3,"real",1,0.80464781835333,0.0605300264206685,0,TRUE,0.323985099930637,0.227996281622785
"Covariate_Only",46,200,3,"real",1,1.29274548422539,0.119526705549767,1.16777297972827e-21,TRUE,0.29076504449977,0.212658148190915
"Covariate_Only",46,200,3,"false_1",0,-0.556729591855996,0.136780452958022,6.81992001709827e-05,TRUE,0.29076504449977,0.212658148190915
"Covariate_Only",46,200,3,"false_2",0,-0.292490575221909,0.0934791678562344,0.00202354348166122,TRUE,0.29076504449977,0.212658148190915
"Covariate_Only",46,200,3,"false_3",0,-0.0688522914767667,0.10675597908756,0.519717501306201,FALSE,0.29076504449977,0.212658148190915
"VAST_GMRF",46,200,3,"real",1,0.891313955634164,0.167974676036234,1.11909554401102e-07,TRUE,0.302433951047409,0.236383829864948
"VAST_GMRF",46,200,3,"false_1",0,-0.160852159128081,0.166353886995336,0.333580244855536,FALSE,0.302433951047409,0.236383829864948
"VAST_GMRF",46,200,3,"false_2",0,-0.280004950049037,0.155682901520051,0.0720884003536283,FALSE,0.302433951047409,0.236383829864948
"VAST_GMRF",46,200,3,"false_3",0,0.0783874086054329,0.148228667935282,0.596925059550484,FALSE,0.302433951047409,0.236383829864948
"VAST_RSR",46,200,3,"real",1,1.29274548422539,0.0864381198273016,0,TRUE,0.29076504449977,0.212658148190915
"VAST_RSR",46,200,3,"false_1",0,-0.556729591855995,0.0989155112109689,1.81957888756301e-08,TRUE,0.29076504449977,0.212658148190915
"VAST_RSR",46,200,3,"false_2",0,-0.292490575221909,0.0676013236987388,1.51360619240481e-05,TRUE,0.29076504449977,0.212658148190915
"VAST_RSR",46,200,3,"false_3",0,-0.0688522914767663,0.077202714407696,0.372479929730538,FALSE,0.29076504449977,0.212658148190915
"VAST_Selected",46,200,3,"real",1,1.11536084355588,0.0652138618644799,0,TRUE,0.308921775195731,0.23145958099926
"Covariate_Only",47,200,3,"real",1,0.87268266619303,0.0989153309114561,6.32686561522052e-16,TRUE,0.251153156290444,0.158099478911132
"Covariate_Only",47,200,3,"false_1",0,-0.530784535777728,0.095688538640083,9.37988116658157e-08,TRUE,0.251153156290444,0.158099478911132
"Covariate_Only",47,200,3,"false_2",0,-0.250094895277325,0.105926442022042,0.0192110378145983,TRUE,0.251153156290444,0.158099478911132
"Covariate_Only",47,200,3,"false_3",0,0.0612003612001736,0.0841485376800982,0.467920800923657,FALSE,0.251153156290444,0.158099478911132
"VAST_GMRF",47,200,3,"real",1,0.927105973269777,0.142541338764408,7.81494868817845e-11,TRUE,0.259652288622818,0.159425064099057
"VAST_GMRF",47,200,3,"false_1",0,-0.301561361322599,0.157348438572304,0.0552989950648117,FALSE,0.259652288622818,0.159425064099057
"VAST_GMRF",47,200,3,"false_2",0,-0.111567092025902,0.139843613974086,0.424987155657091,FALSE,0.259652288622818,0.159425064099057
"VAST_GMRF",47,200,3,"false_3",0,0.0603832893239169,0.12391909212533,0.626059952632088,FALSE,0.259652288622818,0.159425064099057
"VAST_RSR",47,200,3,"real",1,0.87268266619303,0.0896799240062709,0,TRUE,0.251153156290444,0.158099478911133
"VAST_RSR",47,200,3,"false_1",0,-0.530784535777728,0.086754406970496,9.4612762069346e-10,TRUE,0.251153156290444,0.158099478911133
"VAST_RSR",47,200,3,"false_2",0,-0.250094895277325,0.0960364301798152,0.00920978887372026,TRUE,0.251153156290444,0.158099478911133
"VAST_RSR",47,200,3,"false_3",0,0.0612003612001736,0.0762918588539648,0.422444614553878,FALSE,0.251153156290444,0.158099478911133
"VAST_Selected",47,200,3,"real",1,0.579271511350588,0.0769541142734849,5.17363929475323e-14,TRUE,0.277389825436881,0.185642762672139
"Covariate_Only",48,200,3,"real",1,0.987044740248355,0.0726124440302096,4.83799931100909e-30,TRUE,0.260379326999461,0.176523588698387
"Covariate_Only",48,200,3,"false_1",0,-0.232388664414766,0.0891619846277466,0.00985765633405577,TRUE,0.260379326999461,0.176523588698387
"Covariate_Only",48,200,3,"false_2",0,0.0420068795017125,0.115830947821108,0.717254048636311,FALSE,0.260379326999461,0.176523588698387
"Covariate_Only",48,200,3,"false_3",0,-0.207404901379288,0.106243687472146,0.0523506724110353,FALSE,0.260379326999461,0.176523588698387
"VAST_GMRF",48,200,3,"real",1,0.973471839924337,0.126208985124919,1.23234755733392e-14,TRUE,0.263985922631778,0.184802379427452
"VAST_GMRF",48,200,3,"false_1",0,-0.236117707722994,0.141423296104156,0.0950022087335671,FALSE,0.263985922631778,0.184802379427452
"VAST_GMRF",48,200,3,"false_2",0,-0.0641488805882189,0.167041458321305,0.700956437134082,FALSE,0.263985922631778,0.184802379427452
"VAST_GMRF",48,200,3,"false_3",0,-0.0666046468617211,0.155264523086832,0.667941192965998,FALSE,0.263985922631778,0.184802379427452
"VAST_RSR",48,200,3,"real",1,0.987044740248356,0.0589084392184501,0,TRUE,0.260379326999461,0.176523588698387
"VAST_RSR",48,200,3,"false_1",0,-0.232388664414766,0.0723346173261266,0.00131498375008976,TRUE,0.260379326999461,0.176523588698387
"VAST_RSR",48,200,3,"false_2",0,0.0420068795017126,0.0939703991577033,0.654858839434257,FALSE,0.260379326999461,0.176523588698387
"VAST_RSR",48,200,3,"false_3",0,-0.207404901379288,0.0861925237386733,0.0161151113557971,TRUE,0.260379326999461,0.176523588698387
"VAST_Selected",48,200,3,"real",1,1.04653386668781,0.0517600880706825,0,TRUE,0.267050640898133,0.181670846840625
"Covariate_Only",49,200,3,"real",1,1.46543412704684,0.115270991549201,2.31224313973419e-27,TRUE,0.278894981192598,0.167293585243506
"Covariate_Only",49,200,3,"false_1",0,-0.244080184787136,0.130680810130775,0.0632960683664347,FALSE,0.278894981192598,0.167293585243506
